country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,fetched_at
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",30-11-2025 16:00:00,25.859655,85.77944,NH3,1.0,1.0,1.0,2025-11-30 11:21:03.129818
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",30-11-2025 16:00:00,25.892357,86.590325,NO2,6.0,9.0,7.0,2025-11-30 11:21:03.129818
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",30-11-2025 16:00:00,25.892357,86.590325,NH3,4.0,4.0,4.0,2025-11-30 11:21:03.129818
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",30-11-2025 16:00:00,22.118125,83.140608,PM10,43.0,103.0,69.0,2025-11-30 11:21:03.129818
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",30-11-2025 16:00:00,25.366336,87.117468,OZONE,21.0,51.0,38.0,2025-11-30 11:21:03.129818
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",30-11-2025 16:00:00,25.366336,87.117468,PM10,25.0,95.0,66.0,2025-11-30 11:21:03.129818
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",30-11-2025 16:00:00,25.366336,87.117468,SO2,16.0,26.0,18.0,2025-11-30 11:21:03.129818
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",30-11-2025 16:00:00,25.0328,85.41948,SO2,19.0,23.0,21.0,2025-11-30 11:21:03.129818
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",30-11-2025 16:00:00,22.12665,83.483212,CO,16.0,45.0,23.0,2025-11-30 11:21:03.129818
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",30-11-2025 16:00:00,22.1910172,83.5197009,PM2.5,42.0,88.0,65.0,2025-11-30 11:21:03.129818
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",30-11-2025 16:00:00,22.1910172,83.5197009,PM10,57.0,114.0,87.0,2025-11-30 11:21:03.129818
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",30-11-2025 16:00:00,21.371751,81.664929,CO,34.0,36.0,35.0,2025-11-30 11:21:03.129818
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",30-11-2025 16:00:00,22.06631475,83.33820077,NH3,1.0,2.0,2.0,2025-11-30 11:21:03.129818
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",30-11-2025 16:00:00,21.219665,81.630094,PM10,39.0,119.0,79.0,2025-11-30 11:21:03.129818
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",30-11-2025 16:00:00,21.219665,81.630094,NO2,14.0,39.0,23.0,2025-11-30 11:21:03.129818
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",30-11-2025 16:00:00,21.258815,81.578979,SO2,3.0,7.0,5.0,2025-11-30 11:21:03.129818
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",30-11-2025 16:00:00,21.258815,81.578979,CO,26.0,65.0,44.0,2025-11-30 11:21:03.129818
